Accel Pedal;Coolant Temp;Engine Lambda;Engine Speed;Man Air Press;Mass Air Flow OBD;Rel Thrott Pos OBD;Spark Advance;Fuel Inj Amt
31.5;91;1;2241.5;87.6;35.458;25.5;10.1;33.57
31.5;91;1;2249.2;86.5;33.12;25.5;10.5;33.57
31.5;91;1;2249.8;88.1;33.12;25.5;10.5;33.57
31.5;91;1;2253.4;87.1;33.12;25.5;10.5;33.57
31.5;91;1;2257.6;86.8;33.12;25.5;10.5;33.57
31.5;91;1;2260.5;86.6;33.12;25.5;10.5;33.57
31.5;91;1;2266.1;87.4;33.12;25.5;10.5;33.509
31.5;91;1;2268;86.8;33.46;25.3;10.5;33.509
31.5;91;1;2270.3;86.3;33.46;25.1;10.5;33.509
31.5;91;1;2274.5;86.1;33.46;25.1;10.5;33.509
31.5;91;1;2279.6;85.9;33.46;25.1;10.5;33.509
31.5;91;1;2282.5;87.9;33.46;25.1;10.5;33.509
31.5;91;1;2287.1;87.8;33.46;25.1;10.5;33.509
31.5;91;1;2288.6;86;33.682;25.1;10.5;33.448
31.5;91;1;2293.4;86.1;33.74;25.5;10.5;33.448
31.5;91;1;2295.6;86.3;33.74;25.5;10.5;33.448
31.5;91;1;2299.2;86.6;33.74;25.5;10.5;33.448
31.5;91.4;1;2300.6;87;33.74;25.5;10.5;33.448
31.5;92;1;2308.6;86.1;33.74;25.5;10.5;33.448
31.5;92;1;2309.6;86.5;33.74;25.5;10.5;33.417
31.5;92;1;2313.6;86.2;34.09;25.4;11;33.417
31.5;92;1;2314.1;87.1;34.09;25.1;11;33.417
31.5;92;1;2322.5;85.9;34.09;25.1;11;33.417
31.5;92;1;2322.1;86.1;34.09;25.1;11;33.417
31.5;92;1;2331.3;87.2;34.09;25.1;11;33.417
31.5;92;1;2328.9;85.9;34.09;25.1;11;33.417
31.5;92;1;2336.3;86.7;38.258;25.1;11;33.356
31.5;92;1;2336.1;85.8;39.01;25.1;11;33.356
31.5;92;1;2340.3;86.5;39.01;25.1;11;33.356
31.5;92;1;2343.9;85.8;39.01;25.1;11;33.356
31.5;92;1;2348.6;86.9;39.01;25.1;11;33.356
31.5;92;1;2350.5;86;39.01;25.1;11;33.356
31.5;92;1;2357.7;86.6;39.01;25.1;11;33.143
31.5;92;1;2360;86.4;35.89;25.3;11.3;33.143
31.5;92;1;2361.8;85.9;35.89;25.5;11.5;33.143
31.5;92;1;2368;86.6;35.89;25.5;11.5;33.143
31.5;92;1;2369.7;87;35.89;25.5;11.5;33.143
31.5;92;1;2373;86.4;35.89;25.5;11.5;33.143
31.5;92;1;2377.9;86;35.89;25.5;11.5;33.116
31.5;92;1;2380.2;85.7;37.885;25.5;11.5;33.082
31.5;92;1;2383.3;86.3;40.69;25.5;11.5;33.082
31.5;92;1;2386.4;87.3;40.69;25.5;11.5;33.082
31.5;92;1;2389.3;87;40.69;25.5;11.5;33.082
31.5;92;1;2393.4;86.7;40.69;25.5;11.5;33.082
31.5;92;1;2397.2;86.7;40.69;25.5;11.5;33.082
31.5;92;1;2400.5;86.6;40.69;25.5;11.5;33.02
31.5;92;1;2403.2;86.7;38.11;25.5;11.5;33.02
31.5;92;1;2407.7;86.9;38.11;25.5;11.5;33.02
31.5;92;1;2408.8;87.1;38.11;25.5;11.5;33.02
31.5;92;1;2415.3;87.4;38.11;25.5;11.5;33.02
31.5;91;1;2417.3;85.3;38.11;25.5;11.5;33.02
31.5;91;1;2421.7;85.6;38.11;25.5;11.5;32.994
31.5;91;1;2423;86;40.09;25.5;11.5;32.959
31.5;91;1;2428.2;86.6;42.57;25.5;11.5;32.959
31.5;91;1;2430.7;87.3;42.57;25.5;11.5;32.959
31.5;91;1;2433;85.4;42.57;25.5;11.5;32.959
31.5;91;1;2437.9;86.1;42.57;25.5;11.5;32.959
31.5;91;1;2441.8;87;42.57;25.5;11.5;32.959
31.5;91;1;2444.7;85.3;42.57;25.5;11.5;32.929
31.5;91;1;2446.6;86.3;39.01;25.5;11.8;32.929
31.5;91;1;2450.5;85.6;39.01;25.5;12;32.929
31.5;91;1;2453;85.7;39.01;25.5;12;32.929
31.5;91;1;2456.4;87;39.01;25.5;12;32.929
31.5;91;1;2459.5;85.5;39.01;25.5;12;32.929
31.5;91;1;2463;87;39.01;25.5;12;32.929
31.5;91;1;2468.5;85.7;46.072;25.5;12;32.868
31.5;91;1;2471.1;84.7;46.5;25.1;12;32.868
31.5;91;1;2470.4;86;46.5;25.1;12;32.868
31.5;91;1;2475.8;85;46.5;25.1;12;32.868
31.5;90;1;2478.6;86.4;46.5;25.1;12;32.868
31.5;90;1;2481.9;85.8;46.5;25.1;12;32.868
31.5;90;1;2485.8;85;46.5;25.1;12;32.654
31.5;90;1;2488.8;86;36.63;25.1;12.2;32.654
31.5;90;1;2494.6;85.1;36.63;25.1;12.5;32.654
31.5;90;1;2494.9;85.9;36.63;25.1;12.5;32.654
31.5;90;1;2498.7;85.3;36.63;25.1;12.5;32.654
31.5;90;1;2502.2;85.7;36.63;25.1;12.5;32.654
31.5;90;1;2504.8;85.1;36.63;25.1;12.5;32.654
31.5;90;1;2506.5;84.6;36.63;25.1;12.5;32.776
31.5;90;1;2512.6;87.1;39.62;25.5;12;32.776
31.5;90;1;2515.1;86.6;39.62;25.5;12;32.776
31.5;90;1;2517.9;86.1;39.62;25.5;12;32.776
31.5;90;1;2521.8;85.7;39.62;25.5;12;32.776
31.5;90;1;2523.6;85.4;39.62;25.5;12;32.776
31.5;90;1;2526.2;85.1;39.62;25.5;12;32.55
31.5;90;1;2528.7;84.9;36.482;25.5;12;32.319
31.5;90;1;2530.7;84.7;34.39;24.9;13;32.319
31.5;90;1;2534.5;84.5;34.39;24.7;13;32.319
31.5;90;1;2535.4;84.4;34.39;24.7;13;32.319
31.5;90;1;2542.2;84.4;34.39;24.7;13;32.319
31;90;1;2545.1;84.7;34.39;24.7;13;32.319
31;90;1;2547.2;85.2;34.39;24.7;13;32.045
31;90;1;2552.1;85.6;36.817;24.7;13;31.342
31;90;1;2553.7;84.6;40.33;24.5;13.5;31.342
31;90;1;2556.6;85.5;40.33;24.3;13.5;31.342
31;90;1;2559.3;83.7;40.33;24.3;13.5;31.342
31;90;1;2557.5;84.2;40.33;24.3;13.5;31.342
31;90;1;2564.1;84.8;40.33;24.3;13.5;31.342
31;90;1;2565.7;85.6;40.33;24.3;13.5;31.281
31;90;1;2569.7;84.2;38.131;24.3;13.7;31.067
31;90;1;2572;83.8;34.32;23.9;14;31.067
31;90;1;2575.4;84.8;34.32;23.9;14;31.067
31;90;1;2579.1;85.3;34.32;23.9;14;31.067
31;90;1;2580.6;83.5;34.32;23.9;14;31.067
31;90;1;2583.7;85;34.32;23.9;14;31.067
31;90;1;2587.1;83.6;34.32;23.9;14;30.61
31;90;1;2586.9;84;41.36;23.8;14.5;30.61
31;90;1;2591.8;84.1;41.36;23.5;14.5;30.61
31;90;1;2594.4;83.4;41.36;23.5;14.5;30.61
31;90;1;2597.6;84.8;41.36;23.5;14.5;30.61
31;90;1;2599.8;83.2;41.36;23.5;14.5;30.61
31;90;1;2602.4;85.1;41.36;23.5;14.5;30.565
31;90;1;2604;83.2;38.272;23.5;14.5;30.426
31;90;1;2606.4;83.8;33.8;23.1;14.5;30.426
31;90;1;2608.1;83.6;33.8;23.1;14.5;30.426
31;90;1;2611.4;82.2;33.8;23.1;14.5;30.426
31;90;1;2616;84.4;33.8;23.1;14.5;30.426
31;90;1;2614.7;82.8;33.8;23.1;14.5;30.426
31;90;1;2619.3;83.5;33.8;23.1;14.5;30.213
31;90;1;2622.1;84;40.39;23.1;14.5;30.213
31;90;1;2625.1;82.6;40.39;23.1;14.5;30.213
31;90;1;2625.8;85.4;40.39;23.1;14.5;30.213
30.9;90;1;2626;84.2;40.39;23.1;14.5;30.213
30.5;91;1;2632;83;40.39;23.1;14.5;30.213
30.5;91;1;2633.4;82.1;40.39;23.1;14.5;30.213
30.5;91;1;2635.1;84.5;41.153;23.1;14.5;30.274
30.5;91;1;2636.2;84.1;41.36;23.1;15;30.274
30.5;91;1;2640.8;83.3;41.36;23.1;15;30.274
30.5;91;1;2643.4;82.4;41.36;23.1;15;30.274
30.5;91;1;2646.3;81.9;41.36;23.1;15;30.274
30.5;91;1;2648.2;81.9;41.36;23.1;15;30.274
30.5;91;1;2651.2;85;41.364;23.1;15;29.725
30.5;91;1;2651.1;84.5;42.34;23.1;15.5;29.725
30.5;91;1;2655.7;84;42.34;23.1;15.5;29.725
30.5;91;1;2659;83.7;42.34;23.1;15.5;29.725
30.5;91;1;2659.9;83.4;42.34;23.1;15.5;29.725
30.5;91;1;2662.5;83.2;42.34;23.1;15.5;29.725
30.5;91;1;2666.5;83.2;42.34;23.1;15.5;29.612
30.5;91;1;2666.8;83.2;42.95;23.1;15.5;29.358
30.5;91;1;2669.6;83.3;42.95;23.1;15.5;29.358
30.5;91;1;2671.6;83.2;42.95;23.1;15.5;29.358
30.5;91;1;2670.2;83.2;42.95;23.1;15.5;29.358
30.3;91;1;2675;83.2;42.95;23.1;15.5;29.358
30;91;1;2675.8;83.5;42.95;23.1;15.5;29.358
30;91;1;2681.3;84;42.95;23.1;15.5;28.565
30;91;1;2681.3;84.4;35.46;23;16.5;28.565
30;91;1;2682.9;81;35.46;22.4;16.5;28.565
30;91;1;2682.6;79.6;35.46;22.4;16.5;28.565
30;91;1;2684.1;78.9;35.46;22.4;16.5;28.565
27.5;91;1;2686.2;76.7;35.46;22.4;16.5;28.565
27.5;91;1;2686.5;77.1;35.46;22.4;16.5;27.371
27.5;91;1;2691.1;77.8;34.487;22.4;16.5;24.781
27.5;91;1;2629.5;77.7;33.69;18.8;20.5;24.781
27.5;91;1;2475.3;78.5;33.69;18.8;20.5;24.781
27.5;91;1;2362.8;81.5;33.69;18.8;20.5;24.781
27.5;91;1;2343.6;81.9;33.69;18.8;20.5;24.781
27.5;91;1;2354.7;81.4;33.69;18.8;20.5;24.781
27.5;91;1;2339.4;83.1;33.69;18.8;20.5;28.778
27.5;91;1;2315.7;83.1;35.15;20;13.5;28.778
27.5;91;1;2308.7;82.3;35.15;20.8;13.5;28.778
27.5;91;1;2307.4;82.8;35.15;20.8;13.5;28.778
27.5;91;1;2303.6;83.2;35.15;20.8;13.5;28.778
27.5;91;1;2303;83.7;35.15;20.8;13.5;28.778
27.5;91;1;2303.2;82.2;35.15;20.8;13.5;28.791
27.5;91;1;2308.3;82.6;35.066;20.8;13.5;28.84
27.5;91;1;2309.5;82.8;34.62;20.8;13.5;28.84
27.5;91;1;2309.8;83.3;34.62;20.8;13.5;28.84
27.5;91;1;2313.7;84.1;34.62;20.8;13.5;28.84
27.5;91;1;2317.2;82.6;34.62;20.8;13.5;28.84
27.5;91;1;2317.1;83.5;34.62;20.8;13.5;28.84
27.5;91;1;2314.5;83.4;34.62;20.8;13.5;29.175
27.5;91;1;2310.2;84.2;32.71;21;13.5;29.175
27.5;91;1;2312.7;83.1;32.71;21.2;13.5;29.175
27.5;91;1;2315.9;83.9;32.71;21.2;13.5;29.175
27.5;91;1;2317.1;83.2;32.71;21.2;13.5;29.175
27.5;91;1;2321.4;83;32.71;21.2;13.5;29.175
27.5;91;1;2319.1;83.8;32.71;21.2;13.5;29.166
27.5;91;1;2319.1;82.8;32.82;21.2;13.5;29.145
27.5;91;1;2322.4;83.1;32.82;21.2;13.5;29.145
27.5;91;1;2321.2;84.1;32.82;21.2;13.5;29.145
27.5;91;1;2321.8;82.6;32.82;21.2;13.5;29.145
28;91;1;2323.8;83.5;32.82;21.2;13.5;29.145
28;91;1;2321.5;84;32.82;21.2;13.5;29.145
28;91;1;2323.3;82.8;32.82;21.2;13.5;29.534
28;91;1;2323.1;83.7;33.85;21.5;13.1;29.602
28;91;1;2323.5;83.7;33.85;21.6;13;29.602
28;91;1;2327.1;82.9;33.85;21.6;13;29.602
28;91;1;2326.1;83.9;33.85;21.6;13;29.602
28;91;1;2329.1;84.2;33.85;21.6;13;29.602
28;91;1;2331;84.2;33.85;21.6;13;29.883
28;91;1;2335.1;85.5;35.861;21.6;12.8;30.182
28;91;1;2333.7;84.2;38.56;22.7;12.5;30.182
28;91;1;2333.2;85.2;38.56;22.7;12.5;30.182
28;91;1;2332.5;84.5;38.56;22.7;12.5;30.182
28;91;1;2335.1;84.8;38.56;22.7;12.5;30.182
28;91;1;2333.4;83.8;38.56;22.7;12.5;30.182
28;91;1;2337.7;84.6;38.154;22.7;12.5;30.457
28;91;1;2336.5;83.6;34.5;22.7;12;30.457
28;91;1;2339.8;84.6;34.5;22.7;12;30.457
28;91;1;2336.2;86;34.5;22.7;12;30.457
28;91;1;2342;84.8;34.5;22.7;12;30.457
28.5;91;1;2342;85.8;34.5;22.7;12;30.457
28.5;91;1;2342.9;84.9;34.5;22.7;12;30.457
28.5;91;1;2343.5;85.6;32.785;22.7;12;30.762
28.5;91;1;2343.9;85;32.21;22.7;12.5;30.762
28.5;91;1;2348.2;83.9;32.21;22.7;12.5;30.762
28.5;91;1;2348.5;85.2;32.21;22.7;12.5;30.762
28.2;91;1;2347.6;84.1;32.21;22.7;12.5;30.762
28;91;1;2347.5;85.4;32.21;22.7;12.5;30.762
28;91;1;2352.3;84.2;32.21;22.7;12.5;30.518
28;91;1;2350.9;84.2;34.73;22.6;12.5;30.518
28;91;1;2354;84.6;34.73;22.4;12.5;30.518
28;91;1;2353.5;83.7;34.73;22.4;12.5;30.518
28;91;1;2356.1;85.2;34.73;22.4;12.5;30.518
28;92;1;2356.2;84.4;34.73;22.4;12.5;30.518
28;92;1;2358.7;83.4;34.73;22.4;12.5;30.439
28;92;1;2358.4;85.1;34.73;22.4;12.6;30.213
28;92;1;2359.7;84.2;34.73;22.4;13;30.213
28;92;1;2362.7;83.4;34.73;22.4;13;30.213
28;92;1;2361.7;85.1;34.73;22.4;13;30.213
28;92;1;2362.5;84.3;34.73;22.4;13;30.213
28;92;1;2365;83.6;34.73;22.4;13;30.213
28;92;1;2365.4;85.4;34.626;22.4;13;30.213
28;92;1;2365.6;84.6;32.32;22;13;30.213
28;92;1;2367.3;83.9;32.32;22;13;30.213
28;92;1;2367.4;83.2;32.32;22;13;30.213
28;92;1;2368.6;85.1;32.32;22;13;30.213
28;92;1;2372.7;84.4;32.32;22;13;30.213
28;92;1;2372.2;83.7;32.32;22;13;30.213
28;92;1;2374.5;82.9;36.402;22;13;30.121
28;92;1;2374.4;84.6;36.95;22;13;30.121
28;92;1;2374;84.4;36.95;22;13;30.121
28;92;1;2374;83.8;36.95;22;13;30.121
28;92;1;2377.3;83.1;36.95;22;13;30.121
28;92;1;2378.3;82.6;36.95;22;13;30.121
28;92;1;2378.7;84.2;36.95;22;13;29.541
28;92;1;2382;84.4;32.76;21.7;13.4;29.541
28;92;1;2381.6;84;32.76;21.6;13.5;29.541
28;92;1;2384.9;83.7;32.76;21.6;13.5;29.541
28;92;1;2386.7;83.3;32.76;21.6;13.5;29.541
27.5;92;1;2387.4;83;32.76;21.6;13.5;29.541
27.5;92;1;2386.9;82.7;32.76;21.6;13.5;29.541
27.5;92;1;2388.1;82.4;36.173;21.6;13.5;29.511
27.5;92;1;2389.5;84;37.85;21.6;14;29.511
27.5;92;1;2389.1;84.7;37.85;21.6;14;29.511
27.5;92;1;2385.6;80.5;37.85;21.6;14;29.511
20.8;92;1;2351.9;65.4;37.85;21.6;14;29.511
16.5;92;1;2371.9;56.1;37.85;21.6;14;29.511
16.5;92;1;2358.5;47.9;37.85;21.6;14;20.928
16.5;92;1;2372.3;45.9;8.22;21.6;17.9;13.733
16.5;92;1;2369.2;44.1;8.22;9;21.5;13.733
16.5;92;1;2368.2;43.7;8.22;9;21.5;13.733
16.5;92;1;2369.1;43.3;8.22;9;21.5;13.733
11.5;92;1;2368.1;42.8;8.22;9;21.5;13.733
11.5;92;1;2364.2;52.6;8.22;9;21.5;14.307
11.5;92;1;2375.3;62.3;13.68;9;21.5;15.228
11.5;92;1;2372.8;65.5;23.52;12.9;6.5;15.228
11.5;92;1;2346.7;83;23.52;12.9;6.5;15.228
11.5;92;1;2374.8;86;23.52;12.9;6.5;15.228
14.5;92.3;1;2376.8;87.2;23.52;12.9;6.5;15.228
14.5;93;1;2374.9;89.9;23.52;12.9;6.5;15.228
14.5;93;1;2375.1;89.6;23.52;12.9;6.5;27.68
14.5;93;1;2371.8;89.3;13.88;13.7;6.9;27.68
14.5;93;1;2376;88.9;13.88;16.9;8.5;27.68
14.5;93;1;2376.9;89.8;13.88;16.9;8.5;27.68
15.2;93;1;2375.1;88.6;13.88;16.9;8.5;27.68
20.5;93;1;2395.7;78.4;13.88;16.9;8.5;27.68
20.5;93;1;2418.5;55.3;13.88;16.9;8.5;26.881
20.5;93;1;2385.5;62.2;15.521;16.9;9.9;21.363
20.5;93;1;2359.3;69.5;27.38;16.1;20;21.363
20.5;93;1;2361.9;71.1;27.38;16.1;20;21.363
20.5;93;1;2352.9;70.9;27.38;16.1;20;21.363
22.5;93;1;2354.6;70.4;27.38;16.1;20;21.363
22.5;93;1;2357.3;72.3;27.38;16.1;20;21.363
22.5;93;1;2357.6;71.9;27.38;16.1;20;21.363
22.5;93;1;2356.1;71;25.465;16.1;20;21.363
22.5;93;1;2357.9;73.2;25.17;15.3;22;21.363
22.5;93;1;2357.4;72.2;25.17;15.3;22;21.363
22.5;93;1;2354.7;71.6;25.17;15.3;22;21.363
23.2;93;1;2356.9;73.5;25.17;15.3;22;21.363
23.5;93;1;2353.8;72.3;25.17;15.3;22;21.363
23.5;93;1;2355.4;73.6;25.17;15.3;22;22.019
23.5;93;1;2353.6;73.4;26.01;15.5;21.4;22.37
23.5;93;1;2357.3;72.7;26.01;15.7;21;22.37
23.5;93;1;2357.1;74.5;26.01;15.7;21;22.37
23.5;93;1;2356;73.7;26.01;15.7;21;22.37
23.5;93;1;2358.2;72.7;26.01;15.7;21;22.37
23.5;93;1;2355;74.7;26.01;15.7;21;22.556
23.5;93;1;2355.7;73.4;26.248;15.7;21;22.797
23.5;93;1;2354.4;73.5;26.61;15.7;20.5;22.797
23.5;93;1;2356.9;74.2;26.61;15.7;20.5;22.797
23.5;93;1;2355.5;73.2;26.61;15.7;20.5;22.797
24;93;1;2356.2;75.3;26.61;15.7;20.5;22.797
24;93;1;2356.5;74;26.61;15.7;20.5;22.797
24;93;1;2358.2;73.1;26.61;15.7;20.5;22.819
24;93;1;2357.4;74.9;26.24;15.7;20.5;22.919
24;93;1;2359.1;74.1;26.24;15.7;20.5;22.919
24;93;1;2358.5;73.1;26.24;15.7;20.5;22.919
24;93;1;2354.7;75.1;26.24;15.7;20.5;22.919
23.5;93;1;2357.3;73.6;26.24;15.7;20.5;22.919
23.5;93;1;2356.6;73.2;26.24;15.7;20.5;22.919
23.5;93;1;2357.7;74.8;26.807;15.7;20.5;22.675
23.5;93;1;2358;73.7;26.84;15.7;20.5;22.675
23.5;93;1;2356.2;75.1;26.84;15.7;20.5;22.675
23.5;93;1;2357.8;74.5;26.84;15.7;20.5;22.675
23.5;93;1;2357.4;73.3;26.84;15.7;20.5;22.675
23.5;93;1;2357.3;74.5;26.84;15.7;20.5;22.675
23.5;93;1;2359.3;74.3;26.84;15.7;20.5;22.697
23.5;93;1;2358.3;73.2;26.2;15.7;20.5;22.705
23.5;93;1;2358.3;75.2;26.2;15.7;20.5;22.705
23.5;93;1;2357.4;73.8;26.2;15.7;20.5;22.705
23.5;93;1;2356.9;72.9;26.2;15.7;20.5;22.705
23.5;93;1;2356.3;74.5;26.2;15.7;20.5;22.705
23.5;93;1;2356.9;73.6;26.2;15.7;20.5;22.705
23.5;93;1;2357.8;73.9;25.808;15.7;20.5;22.461
23.5;93;1;2357.6;74.5;25.39;15.7;21;22.461
23.5;93;1;2357.3;73.2;25.39;15.7;21;22.461
23.5;93;1;2355.4;73.4;25.39;15.7;21;22.461
23.5;93;1;2357.6;74.1;25.39;15.7;21;22.461
23.5;93;1;2355.1;72.9;25.39;15.7;21;22.461
23.5;93;1;2357.6;74.9;25.39;15.7;21;22.4
23.5;93;1;2356.4;73.6;25.48;15.7;21;22.4
23.5;93;1;2357.3;72.7;25.48;15.7;21;22.4
23.5;93;1;2359.6;74.3;25.48;15.7;21;22.4
23.5;93;1;2358.6;73.5;25.48;15.7;21;22.4
23.5;93;1;2358;72.5;25.48;15.7;21;22.4
23.5;93;1;2357;74.4;25.48;15.7;21;22.402
23.5;93;1;2359.7;73;25.457;15.7;21;22.431
23.5;93;1;2356.4;72.5;24.52;15.7;21;22.431
23.5;93;1;2353.5;74.1;24.52;15.7;21;22.431
23.5;93;1;2358.3;73;24.52;15.7;21;22.431
23.5;93;1;2355.6;74.5;24.52;15.7;21;22.431
23.5;93;1;2357.1;73.9;24.52;15.7;21;22.431
23.5;93;1;2359.1;72.7;24.52;15.7;21;22.431
23.5;93;1;2357.1;74;24.52;15.7;21;22.4
23.5;93;1;2358;73.8;24.82;15.7;21;22.4
23.5;93;1;2357.4;72.6;24.82;15.7;21;22.4
23.5;93;1;2358.8;74.7;24.82;15.7;21;22.4
23.5;93;1;2356;73.5;24.82;15.7;21;22.4
23.5;93;1;2358.5;72.6;24.82;15.7;21;22.4
23.5;93;1;2336.2;57.9;24.82;15.7;21;19.818
23.5;93;1;2316.7;35.8;14.604;15.7;21;17.639
23.5;93;1;2324;21.3;3.29;0.4;0.5;17.639
23.5;93;1;2300.7;13.8;3.29;0.4;0.5;17.639
23.5;93;1;2330.4;12.8;3.29;0.4;0.5;17.639
0;93;1;2315.5;12.4;3.29;0.4;0.5;17.639
0;93;1;2305.9;12.8;3.29;0.4;0.5;17.639
0;93;1.8;2298.6;13.2;3.382;0.4;0.5;0
0;93;1.8;2290.3;13.4;5.46;0.4;32.2;0
0;93;1.8;2282.7;13.3;5.46;4.3;34;0
0;93;1.8;2274.9;13;5.46;4.3;34;0
0;93;1.8;2262.6;13.1;5.46;4.3;34;0
0;94;1.8;2258;12.9;5.46;4.3;34;0
0;94;1.9;2250.7;12.7;5.46;4.3;34;0
0;94;2;2248.6;12.6;5.321;4.3;34;0
0;94;2;2247;12.9;4.94;4.3;34;0
0;94;2;2238.8;12.5;4.94;4.3;34;0
0;94;2;2237.8;12.9;4.94;4.3;34;0
0;94;2;2232.8;12.4;4.94;4.3;34;0
0;94;2;2232.7;12.7;4.94;4.3;34;0
0;94;2;2224.3;12.5;4.94;4.3;34;0
0;94;2;2228.2;12.4;4.95;4.3;34;0
0;94;2;2223.7;12.9;4.97;3.9;34;0
0;94;2;2221.7;12.3;4.97;3.9;34;0
0;94;2;2216.1;12.3;4.97;3.9;34;0
0;94;2;2210.1;12.8;4.97;3.9;34;0
0;94;2;2208;12.4;4.97;3.9;34;0
0;94;2;2205.1;12.2;4.97;3.9;34;0
0;94;2;2208.6;12.2;4.84;3.9;34;0
0;94;2;2202;12.5;4.84;3.9;34;0
0;94;2;2198.7;12.8;4.84;3.9;34;0
0;94;2;2197.3;12.4;4.84;3.9;34;0
0;94;2;2192.7;12.2;4.84;3.9;34;0
0;94;2;2196.3;12.1;4.84;3.9;34;0
0;94;2;2191.1;12.1;4.809;3.9;34;0
0;94;2;2183.1;12.1;4.69;3.9;34;0
0;94;2;2187.6;12.1;4.69;3.9;34;0
0;94;2;2185.3;12.1;4.69;3.9;34;0
0;94;2;2180.6;12.1;4.69;3.9;34;0
0;94;2;2176.8;12.2;4.69;3.9;34;0
0;94;2;2173;12.1;4.681;3.9;34;0
0;94;2;2164.5;12.1;4.61;3.9;34;0
0;94;2;2158.6;12.6;4.61;3.9;34;0
0;94;2;2156.1;12.4;4.61;3.9;34;0
0;94;2;2151.1;12;4.61;3.9;34;0
0;94;2;2151.6;12.1;4.61;3.9;34;0
0;94;2;2150;12.6;4.61;3.9;34;0
0;94;2;2141.9;12;4.535;3.9;34;0
0;94;2;2141.5;12.3;4.5;3.9;33.5;0
0;94;2;2137.4;12.4;4.5;3.9;33.5;0
0;94;2;2132.5;11.9;4.5;3.9;33.5;0
0;93.2;2;2135.6;12.4;4.5;3.9;33.5;0
0;93;2;2129.1;11.9;4.5;3.9;33.5;0
0;93;2;2122.5;12.5;4.5;3.9;33.5;0
0;93;2;2126.3;11.9;4.5;3.9;33.5;0
0;93;2;2122.1;12.2;4.5;3.9;33.5;0
0;93;2;2117.8;11.9;4.5;3.9;33.5;0
0;93;2;2114.3;12;4.5;3.9;33.5;0
0;93;2;2110.7;12.4;4.5;3.9;33.5;0
0;93;2;2101.1;11.8;4.5;3.9;33.5;0
0;93;2;2098.9;11.9;4.46;3.9;33.5;0
0;93;2;2094.7;12.1;4.44;3.9;33.5;0
0;93;2;2092.7;12.3;4.44;3.9;33.5;0
0;93;2;2096;12.4;4.44;3.9;33.5;0
0;93;2;2090.8;12.1;4.44;3.9;33.5;0
0;93;2;2084.7;12;4.44;3.9;33.5;0
0;93;2;2084.8;11.8;4.418;3.9;33.5;0
0;93;2;2080.5;11.8;4.26;3.9;33.5;0
0;93;2;2077.4;11.9;4.26;3.9;33.5;0
0;93;2;2079.6;12;4.26;3.9;33.5;0
0;93;2;2075.6;11.9;4.26;3.9;33.5;0
0;93;2;2067;11.7;4.26;3.9;33.5;0
0;93;2;2067.3;12;4.26;3.9;33.5;0
0;93;2;2069.3;12;4.312;3.9;33.5;0
0;93;2;2063.7;11.8;4.49;3.9;33.5;0
0;93;2;2058.9;12.3;4.49;3.9;33.5;0
0;93;2;2055.3;11.9;4.49;3.9;33.5;0
0;93;2;2052.6;12.4;4.49;3.9;33.5;0
0;93;2;2044.8;11.8;4.49;3.9;33.5;0
0;93;2;2039;12.3;4.49;3.9;33.5;0
0;93;2;2037.7;11.8;4.37;3.8;33.5;0
0;93;2;2032.8;11.8;4.37;3.5;33.5;0
0;93;2;2032.7;12.3;4.37;3.5;33.5;0
0;93;2;2034;11.7;4.37;3.5;33.5;0
0;93;2;2027.7;11.7;4.37;3.5;33.5;0
0;93;2;2021.5;12;4.37;3.5;33.5;0
0;93;2;2020.4;12.4;4.18;3.5;33.5;0
0;93;2;2015.9;11.8;4.18;3.5;33.5;0
0;93;2;2011.7;11.8;4.18;3.5;33.5;0
0;93;2;2013.4;11.8;4.18;3.5;33.5;0
0;93;2;2007.6;11.8;4.18;3.5;33.5;0
0;93;2;1999.2;11.8;4.18;3.5;33.5;0
0;93;2;2001.6;11.8;4.11;3.5;33.5;0
0;93;2;1999.9;11.8;4;3.5;33.5;0
0;93;2;1994.7;11.8;4;3.5;33.5;0
0;93;2;1990.9;11.8;4;3.5;33.5;0
0;93;2;1987.9;11.9;4;3.5;33.5;0
0;93;2;1979;12.6;4;3.5;33.5;0
0;93;2;1975.5;12.1;4;3.5;33.5;0
0;93;2;1971;11.8;4.078;3.5;33.5;0
0;93;2;1969;12.4;4.08;3.5;34;0
0;93;2;1972.7;12.4;4.08;3.5;34;0
0;93;2;1968.4;11.8;4.08;3.5;34;0
0;93;2;1964.5;12.3;4.08;3.5;34;0
0;93;2;1965.4;12.3;4.08;3.5;34;0
0;93;2;1961.4;11.8;4.08;3.5;34;0
0;93;2;1958.4;12.1;3.89;3.5;34;0
0;93;2;1961;12;3.89;3.5;34;0
0;93;2;1957;11.8;3.89;3.5;34;0
0;93;2;1949;12.2;3.89;3.5;34;0
0;93;2;1947.6;11.9;3.89;3.5;34;0
0;93;2;1950.1;12.2;3.89;3.5;34;0
0;93;2;1945.3;12;4.1;3.5;34;0
0;93;2;1939.8;12.1;4.1;3.5;34;0
0;93;2;1935.7;12.6;4.1;3.5;34;0
0;93;2;1932.7;12;4.1;3.5;34;0
0;93;2;1926.5;12.2;4.1;3.5;34;0
0;93;2;1918.8;12.4;4.1;3.5;34;0
0;93;2;1918.2;12.3;4.1;3.5;34;0
0;93;2;1913.9;12.1;3.8;3.4;34.2;0
